1430 Munkedal,Centerpartiet,2267,2581,2438,2158,1769,1595,1256,1107,722,845,860,753
1430 Munkedal,Folkpartiet,651,697,632,436,903,733,457,329,183,542,354,339
1430 Munkedal,Kristdemokraterna,60,78,69,113,..,239,631,296,963,728,483,448
1430 Munkedal,Miljöpartiet,..,..,..,123,157,356,176,441,267,195,198,250
1430 Munkedal,Socialdemokraterna,2442,2567,2637,2841,2817,2686,2410,3124,2266,2421,2316,2092
1430 Munkedal,Vänsterpartiet,129,147,168,176,197,213,220,359,771,421,286,327
1430 Munkedal,Sverigedemokraterna,..,..,..,..,..,..,..,..,24,130,200,458
1435 Tanum,Moderaterna,1204,1288,1482,1767,1627,1311,1632,1723,1491,1013,1991,2579
1435 Tanum,Centerpartiet,2876,3110,2960,2689,2075,1817,1512,1494,1013,1298,1409,1213
1435 Tanum,Folkpartiet,1091,1142,1020,760,1438,1150,776,630,399,994,649,730
1435 Tanum,Kristdemokraterna,39,34,45,97,..,135,548,243,1058,732,528,455
1435 Tanum,Miljöpartiet,..,..,..,105,193,545,301,581,419,349,352,494
1435 Tanum,Socialdemokraterna,1902,1870,1957,2151,2112,1999,1791,2430,1803,2042,1874,1737
1435 Tanum,Vänsterpartiet,65,100,135,154,144,156,174,305,663,410,259,271
1435 Tanum,Sverigedemokraterna,..,..,..,..,..,..,..,..,18,40,160,344
1438 Dals-Ed,Moderaterna,339,384,504,635,586,407,522,546,454,291,543,765
1438 Dals-Ed,Centerpartiet,1666,1819,1587,1390,1234,1036,821,647,442,484,471,445
1438 Dals-Ed,Folkpartiet,279,282,298,198,479,337,197,154,90,174,129,129
1438 Dals-Ed,Kristdemokraterna,125,106,104,118,..,167,483,284,594,464,331,260
1438 Dals-Ed,Miljöpartiet,..,..,..,65,64,226,109,247,144,99,77,104
1438 Dals-Ed,Socialdemokraterna,837,833,918,992,970,966,828,1162,893,1023,931,800
1438 Dals-Ed,Vänsterpartiet,43,48,61,53,72,76,65,118,243,115,84,109
1438 Dals-Ed,Sverigedemokraterna,..,..,..,..,..,..,..,..,29,8,53,172
1439 Färgelanda,Moderaterna,559,587,767,897,792,582,715,733,594,374,714,1032
1439 Färgelanda,Centerpartiet,2078,2216,1996,1859,1526,1405,1041,1026,734,796,764,628
1439 Färgelanda,Folkpartiet,261,262,313,197,549,424,321,266,165,440,259,206
1439 Färgelanda,Kristdemokraterna,23,38,23,46,..,103,362,163,558,409,230,220
1439 Färgelanda,Miljöpartiet,..,..,..,47,68,260,108,219,122,80,87,127
1439 Färgelanda,Socialdemokraterna,1406,1487,1661,1839,1835,1809,1610,2002,1562,1621,1556,1438
1439 Färgelanda,Vänsterpartiet,50,65,94,91,88,103,109,195,407,248,153,173
1439 Färgelanda,Sverigedemokraterna,..,..,..,..,..,..,..,..,17,67,171,361
1440 Ale,Moderaterna,966,1275,2054,2770,2309,1842,2815,2693,2444,1620,3272,4768
1440 Ale,Centerpartiet,3059,3657,2851,2426,2028,1811,1280,1198,721,796,1071,839
1440 Ale,Folkpartiet,1184,1476,1524,895,2267,1722,1313,978,494,1771,1116,1094
1440 Ale,Kristdemokraterna,220,199,211,254,..,418,1116,636,1941,1499,1094,976
1440 Ale,Miljöpartiet,..,..,..,173,185,891,431,761,649,606,645,1012
1440 Ale,Socialdemokraterna,5223,5728,6048,6790,6947,6628,5906,7824,5801,6428,6164,5577
1440 Ale,Vänsterpartiet,579,529,696,792,775,867,817,1221,2322,1508,1102,1028
1440 Ale,Sverigedemokraterna,..,..,..,..,..,..,..,..,50,305,606,1367
1441 Lerum,Moderaterna,2966,3293,5097,6257,4919,4198,5749,5805,5287,3655,6815,8758
1441 Lerum,Centerpartiet,3925,4534,3157,2566,1846,1894,1212,1158,609,724,1441,1268
1441 Lerum,Folkpartiet,2798,3239,3148,1965,4890,4003,2760,2219,1240,3841,2320,2505
1441 Lerum,Kristdemokraterna,235,176,176,390,..,609,2042,1189,3661,2567,1999,1738
1441 Lerum,Miljöpartiet,..,..,..,445,421,1568,943,1482,1167,1060,1450,2194
1441 Lerum,Socialdemokraterna,4680,5128,5344,6193,6590,6340,5599,7931,5948,6976,6251,5565
1441 Lerum,Vänsterpartiet,603,707,881,1002,895,1034,860,1254,2596,1803,1272,1277
1441 Lerum,Sverigedemokraterna,..,..,..,..,..,..,..,..,56,361,575,1336
1442 Vårgårda,Moderaterna,840,1032,1304,1512,1248,1053,1188,1117,952,669,1225,1639
1442 Vårgårda,Centerpartiet,2152,2349,2041,1840,1856,1575,1102,1081,714,774,909,840
1442 Vårgårda,Folkpartiet,917,877,892,680,1176,861,537,473,282,630,505,583
1442 Vårgårda,Kristdemokraterna,121,104,178,263,..,489,1233,844,1577,1473,1107,931
1442 Vårgårda,Miljöpartiet,..,..,..,96,116,336,198,449,341,262,311,438
1442 Vårgårda,Socialdemokraterna,1188,1305,1441,1635,1729,1738,1617,2247,1727,1973,1968,1883
1442 Vårgårda,Vänsterpartiet,51,67,135,151,141,171,179,293,653,397,279,288
1442 Vårgårda,Sverigedemokraterna,..,..,..,..,..,..,..,..,15,36,211,415
1443 Bollebygd,Moderaterna,..,..,..,..,..,..,..,1201,1131,796,1399,1812
1443 Bollebygd,Centerpartiet,..,..,..,..,..,..,..,545,323,371,484,395
1443 Bollebygd,Folkpartiet,..,..,..,..,..,..,..,269,137,522,342,355
1443 Bollebygd,Kristdemokraterna,..,..,..,..,..,..,..,278,764,667,441,358
1443 Bollebygd,Miljöpartiet,..,..,..,..,..,..,..,277,253,214,182,335
1443 Bollebygd,Socialdemokraterna,..,..,..,..,..,..,..,2225,1654,1783,1676,1453
1443 Bollebygd,Vänsterpartiet,..,..,..,..,..,..,..,254,516,336,289,255
1443 Bollebygd,Sverigedemokraterna,..,..,..,..,..,..,..,..,10,70,195,448
1444 Grästorp,Moderaterna,657,701,878,1015,924,810,925,1028,887,649,1075,1210
1444 Grästorp,Centerpartiet,1660,1729,1494,1353,1167,1073,802,771,468,603,598,541
1444 Grästorp,Folkpartiet,356,384,405,265,630,412,256,175,138,334,165,199
1444 Grästorp,Kristdemokraterna,60,33,37,65,..,104,390,175,611,438,233,161
1444 Grästorp,Miljöpartiet,..,..,..,48,47,190,101,222,107,104,88,138
1444 Grästorp,Socialdemokraterna,796,818,872,1029,1088,1130,927,1318,1040,1181,1190,1170
1444 Grästorp,Vänsterpartiet,50,43,64,76,76,90,88,175,309,186,130,135
1444 Grästorp,Sverigedemokraterna,..,..,..,..,..,..,..,..,1,43,83,240
1445 Essunga,Moderaterna,..,..,..,1236,1079,831,849,931,830,627,977,1158
1445 Essunga,Centerpartiet,..,..,..,1382,1251,1156,895,877,559,661,651,464
1445 Essunga,Folkpartiet,..,..,..,286,521,382,264,203,110,306,165,186
1445 Essunga,Kristdemokraterna,..,..,..,76,..,109,364,166,536,434,269,236
1445 Essunga,Miljöpartiet,..,..,..,30,26,161,80,173,148,94,108,154
1445 Essunga,Socialdemokraterna,..,..,..,961,986,1004,888,1234,1041,1165,1065,1081
1445 Essunga,Vänsterpartiet,..,..,..,83,68,95,81,136,279,200,154,142
1445 Essunga,Sverigedemokraterna,..,..,..,..,..,..,..,..,7,12,103,228
1446 Karlsborg,Moderaterna,664,729,1036,1231,1002,826,1107,1020,801,602,996,1244
1446 Karlsborg,Centerpartiet,1670,1788,1336,1158,932,903,679,594,320,452,607,509
1446 Karlsborg,Folkpartiet,479,544,534,331,851,614,399,266,185,424,275,356
1446 Karlsborg,Kristdemokraterna,146,113,120,126,..,166,538,225,775,550,334,303
1446 Karlsborg,Miljöpartiet,..,..,..,76,72,296,150,271,166,140,127,201
1446 Karlsborg,Socialdemokraterna,2538,2534,2552,2728,2652,2516,2049,2423,1886,1932,1773,1556
1446 Karlsborg,Vänsterpartiet,103,72,119,115,135,162,143,242,483,275,172,155
1446 Karlsborg,Sverigedemokraterna,..,..,..,..,..,..,..,..,3,24,118,270
1447 Gullspång,Moderaterna,488,565,733,867,811,604,654,700,616,402,612,794
1447 Gullspång,Centerpartiet,1607,1664,1297,1097,948,805,611,503,325,370,384,262
1447 Gullspång,Folkpartiet,358,342,311,197,464,340,227,152,72,236,160,170
1447 Gullspång,Kristdemokraterna,113,100,79,120,..,129,348,220,506,377,242,187
1447 Gullspång,Miljöpartiet,..,..,..,58,56,200,130,225,209,135,104,128
1447 Gullspång,Socialdemokraterna,1717,1784,1876,1999,1947,1805,1538,1912,1380,1483,1482,1536
1447 Gullspång,Vänsterpartiet,93,84,135,137,163,152,184,253,546,279,181,177
1447 Gullspång,Sverigedemokraterna,..,..,..,..,..,..,..,..,12,94,126,217
1452 Tranemo,Moderaterna,1099,1155,1404,1736,1547,1253,1502,1635,1396,882,1532,1986
1452 Tranemo,Centerpartiet,2903,2959,2620,2379,2100,1954,1513,1480,1024,1112,1271,1048
1452 Tranemo,Folkpartiet,542,653,670,408,992,766,610,458,256,641,417,439
1452 Tranemo,Kristdemokraterna,53,84,86,119,..,185,676,318,1005,849,473,410
1452 Tranemo,Miljöpartiet,..,..,..,102,75,363,184,378,330,239,222,363
1452 Tranemo,Socialdemokraterna,2670,2875,3065,3255,3279,3212,2846,3362,2805,3030,2612,2384
1452 Tranemo,Vänsterpartiet,92,101,166,149,157,193,137,225,519,359,256,231
1452 Tranemo,Sverigedemokraterna,..,..,..,..,..,..,..,..,6,65,281,514
1460 Bengtsfors,Moderaterna,666,804,1179,1310,1190,870,1120,1218,1062,551,1009,1389
1460 Bengtsfors,Centerpartiet,2833,2974,2504,2237,1933,1617,1211,1008,628,872,878,652
1460 Bengtsfors,Folkpartiet,716,762,694,531,1004,745,482,403,233,559,297,314
1460 Bengtsfors,Kristdemokraterna,199,160,164,209,..,264,770,388,931,653,418,351
1460 Bengtsfors,Miljöpartiet,..,..,..,113,114,389,173,315,254,186,247,294
1460 Bengtsfors,Socialdemokraterna,3680,3612,3594,3728,3685,3414,2956,3488,2747,2863,2608,2310
1460 Bengtsfors,Vänsterpartiet,167,172,221,237,227,289,248,339,696,430,338,309
1460 Bengtsfors,Sverigedemokraterna,..,..,..,..,..,..,..,..,6,14,128,339
1461 Mellerud,Moderaterna,855,1090,1392,1589,1454,1012,1194,1243,1065,716,1161,1526
1461 Mellerud,Centerpartiet,3231,3273,2803,2532,2198,1893,1525,1399,805,865,901,765
1461 Mellerud,Folkpartiet,479,546,542,377,804,629,392,301,193,544,301,354
1461 Mellerud,Kristdemokraterna,198,166,176,194,..,287,687,348,956,757,532,372
1461 Mellerud,Miljöpartiet,..,..,..,111,118,419,209,455,321,174,177,260
1461 Mellerud,Socialdemokraterna,2288,2231,2319,2490,2431,2319,1988,2472,1842,2020,1934,1715
1461 Mellerud,Vänsterpartiet,117,102,132,130,164,142,148,263,576,358,284,291
1461 Mellerud,Sverigedemokraterna,..,..,..,..,..,..,..,..,15,109,241,443
1462 Lilla Edet,Moderaterna,481,607,942,1210,1030,782,1096,1050,961,731,1309,1723
1462 Lilla Edet,Centerpartiet,1814,2045,1689,1434,1210,1188,1004,877,567,609,671,503
1462 Lilla Edet,Folkpartiet,491,579,626,377,902,690,515,318,220,690,402,460
1462 Lilla Edet,Kristdemokraterna,64,67,66,98,..,199,505,259,821,573,404,295
1462 Lilla Edet,Miljöpartiet,..,..,..,116,130,448,196,362,323,337,280,359
1462 Lilla Edet,Socialdemokraterna,3021,3270,3419,3757,3781,3562,3172,4066,2950,3256,3140,2926
1462 Lilla Edet,Vänsterpartiet,220,216,304,335,368,456,404,664,1218,697,583,562
1462 Lilla Edet,Sverigedemokraterna,..,..,..,..,..,..,..,..,67,191,381,777
1463 Mark,Moderaterna,3275,3304,3901,4381,3941,3083,3622,3776,3325,2170,4182,5326
1463 Mark,Centerpartiet,5925,6393,5450,4913,4286,3707,3057,2867,1820,2054,2424,2017
1463 Mark,Folkpartiet,796,1180,1355,833,2256,1755,1339,945,482,1851,1093,1643
1463 Mark,Kristdemokraterna,252,200,256,367,..,677,1910,1002,2953,2360,1597,1458
1463 Mark,Miljöpartiet,..,..,..,292,235,1066,573,997,852,798,819,1245
1463 Mark,Socialdemokraterna,8480,8857,9177,9689,9898,9652,8684,10457,7677,8362,7851,7394
1463 Mark,Vänsterpartiet,698,648,856,850,813,877,756,1193,2524,1588,1306,1222
1463 Mark,Sverigedemokraterna,..,..,..,..,..,..,..,..,38,205,595,1267
1465 Svenljunga,Moderaterna,1288,1403,1665,1985,1729,1287,1462,1528,1302,827,1464,1862
1465 Svenljunga,Centerpartiet,2697,2813,2454,2234,1946,1735,1444,1302,773,918,992,909
1465 Svenljunga,Folkpartiet,370,468,563,339,958,718,575,432,229,626,381,418
1465 Svenljunga,Kristdemokraterna,95,90,125,136,..,222,637,296,1044,769,467,335
1465 Svenljunga,Miljöpartiet,..,..,..,87,113,396,189,353,238,200,134,247
1465 Svenljunga,Socialdemokraterna,2040,2187,2249,2463,2426,2510,2153,2808,2186,2310,2083,1883
1465 Svenljunga,Vänsterpartiet,52,65,100,147,146,172,122,213,556,292,157,200
1465 Svenljunga,Sverigedemokraterna,..,..,..,..,..,..,..,..,9,54,177,510
1466 Herrljunga,Moderaterna,1097,1216,1384,1584,1307,1028,1164,1196,955,697,1246,1503
1466 Herrljunga,Centerpartiet,2423,2560,2224,1976,1918,1756,1260,1250,792,923,904,792
1466 Herrljunga,Folkpartiet,755,759,776,560,1015,702,446,388,305,567,402,440
1466 Herrljunga,Kristdemokraterna,89,82,109,142,..,304,877,496,1152,991,622,549
1466 Herrljunga,Miljöpartiet,..,..,..,78,76,357,176,370,266,201,188,322
1466 Herrljunga,Socialdemokraterna,1552,1533,1647,1906,1900,1906,1696,2211,1680,1892,1814,1651
1466 Herrljunga,Vänsterpartiet,83,100,147,164,176,210,186,290,551,382,288,296
1466 Herrljunga,Sverigedemokraterna,..,..,..,..,..,..,..,..,7,70,211,482
1470 Vara,Moderaterna,3353,3517,4243,3452,3133,2458,2683,2784,2468,1856,2832,3375
1470 Vara,Centerpartiet,6718,7037,5817,3865,3337,3101,2129,2257,1380,1535,1587,1267
1470 Vara,Folkpartiet,1423,1467,1471,699,1497,1061,683,541,306,841,483,574
1470 Vara,Kristdemokraterna,252,171,199,242,..,310,1067,497,1601,1191,772,633
1470 Vara,Miljöpartiet,..,..,..,124,95,487,268,541,326,256,230,376
1470 Vara,Socialdemokraterna,3244,3244,3496,3048,3199,3182,2605,3398,2715,3157,3187,2891
1470 Vara,Vänsterpartiet,228,198,272,189,168,226,246,390,772,529,409,424
1470 Vara,Sverigedemokraterna,..,..,..,..,..,..,..,..,29,95,222,596
1471 Götene,Moderaterna,1084,1114,1520,1858,1569,1270,1527,1591,1372,917,1684,2214
1471 Götene,Centerpartiet,2405,2695,2103,1873,1761,1461,1248,1149,747,864,876,760
1471 Götene,Folkpartiet,865,1003,984,695,1387,1029,649,553,313,723,441,538
1471 Götene,Kristdemokraterna,398,264,307,386,..,516,1001,612,1429,1114,867,709
1471 Götene,Miljöpartiet,..,..,..,95,103,392,221,488,330,308,312,553
1471 Götene,Socialdemokraterna,2843,2969,3105,3391,3492,3386,2936,3742,2922,3218,3090,3003
1471 Götene,Vänsterpartiet,214,189,282,247,249,314,320,491,974,635,379,423
1471 Götene,Sverigedemokraterna,..,..,..,..,..,..,..,..,18,82,205,415
1472 Tibro,Moderaterna,639,797,1249,1394,1201,939,1246,1291,1094,754,1291,1597
1472 Tibro,Centerpartiet,2112,2348,1663,1559,1313,1039,734,730,442,515,642,496
1472 Tibro,Folkpartiet,758,857,892,571,1303,1086,674,572,308,680,458,493
1472 Tibro,Kristdemokraterna,269,220,244,288,..,358,897,558,1170,904,675,681
1472 Tibro,Miljöpartiet,..,..,..,57,74,295,156,313,241,223,188,300
1472 Tibro,Socialdemokraterna,2551,2600,2776,3199,3189,3052,2568,3198,2478,2691,2642,2485
1472 Tibro,Vänsterpartiet,208,199,240,255,221,277,219,370,804,459,299,292
1472 Tibro,Sverigedemokraterna,..,..,..,..,..,..,..,..,8,49,217,435
1473 Töreboda,Moderaterna,909,1034,1263,1473,1314,1042,1163,1246,966,727,1167,1427
1473 Töreboda,Centerpartiet,2593,2871,2386,2090,1839,1604,1244,1177,723,779,770,667
1473 Töreboda,Folkpartiet,569,503,485,278,727,528,335,214,147,388,221,226
1473 Töreboda,Kristdemokraterna,117,93,107,142,..,219,586,325,826,581,380,306
1473 Töreboda,Miljöpartiet,..,..,..,77,93,306,182,327,251,197,170,248
1473 Töreboda,Socialdemokraterna,2243,2310,2401,2639,2607,2461,2098,2613,1995,2089,2191,2169
1473 Töreboda,Vänsterpartiet,148,124,168,192,191,230,209,374,674,392,286,296
1473 Töreboda,Sverigedemokraterna,..,..,..,..,..,..,..,..,15,121,165,373
1480 Göteborg,Moderaterna,46166,50674,69904,78625,62325,55214,67603,69283,67998,47586,78679,96981
1480 Göteborg,Centerpartiet,44560,46080,27022,21965,14242,12972,8508,7994,4375,5115,13076,12183
1480 Göteborg,Folkpartiet,53368,52827,45800,27800,57730,46299,32743,26137,17404,49187,29981,26829
1480 Göteborg,Kristdemokraterna,2977,2583,2454,3912,..,7060,19733,11804,31704,23519,19698,19484
1480 Göteborg,Miljöpartiet,..,..,..,5794,5216,21341,12251,16202,15040,17657,24694,34205
1480 Göteborg,Socialdemokraterna,108075,112916,106274,116653,113270,100938,89658,109186,77241,90547,84693,80543
1480 Göteborg,Vänsterpartiet,23641,23482,28023,28710,26013,24523,18454,23817,39280,32405,25407,27246
1480 Göteborg,Sverigedemokraterna,..,..,..,..,..,..,..,..,1403,4311,7455,15608
1481 Mölndal,Moderaterna,4011,4570,6725,8386,6673,5782,8056,8146,7669,5433,10030,12807
1481 Mölndal,Centerpartiet,5776,6233,4054,3542,2682,2457,1749,1547,773,1015,2015,1854
1481 Mölndal,Folkpartiet,4795,5324,4991,2962,7147,6080,4626,3697,2178,6482,4190,4008
1481 Mölndal,Kristdemokraterna,332,304,366,607,..,926,2509,1520,4405,3319,2756,2542
1481 Mölndal,Miljöpartiet,..,..,..,658,517,2061,1210,1664,1380,1481,1982,3326
1481 Mölndal,Socialdemokraterna,10836,11740,11810,13104,13634,12660,11084,14313,10327,11990,10801,9667
1481 Mölndal,Vänsterpartiet,1914,1837,2114,2314,2069,2252,1634,2219,3876,3039,2217,2060
1481 Mölndal,Sverigedemokraterna,..,..,..,..,..,..,..,..,374,673,1176,2185
1482 Kungälv,Moderaterna,2758,2987,4249,5270,4577,3852,5213,5267,4938,3518,6516,9134
1482 Kungälv,Centerpartiet,4659,5094,4002,3440,2834,2704,2136,2014,1219,1411,1961,1817
1482 Kungälv,Folkpartiet,2195,2614,2692,1750,4035,3220,2336,1858,1039,3467,2173,2490
1482 Kungälv,Kristdemokraterna,209,168,219,366,..,644,1809,1136,3505,2835,2165,1965
1482 Kungälv,Miljöpartiet,..,..,..,372,435,1388,791,1234,1004,936,1116,1740
1482 Kungälv,Socialdemokraterna,5916,6447,6735,7766,8313,8083,7425,9945,7762,8972,8192,7156
1482 Kungälv,Vänsterpartiet,569,614,753,867,883,971,915,1414,2523,1760,1261,1217
1482 Kungälv,Sverigedemokraterna,..,..,..,..,..,..,..,..,88,275,863,1707
1484 Lysekil,Moderaterna,1204,1308,1658,1923,1658,1274,1565,1623,1478,1042,1918,2482
1484 Lysekil,Centerpartiet,1403,1806,1400,1140,894,698,572,515,324,339,445,409
1484 Lysekil,Folkpartiet,1369,1441,1349,883,1589,1431,1035,859,597,1403,950,973
1484 Lysekil,Kristdemokraterna,67,49,52,164,..,232,552,248,874,640,553,454
1484 Lysekil,Miljöpartiet,..,..,..,139,124,544,310,516,464,406,432,633
1484 Lysekil,Socialdemokraterna,4875,5336,5325,5523,5437,5089,4742,5542,4263,4465,3975,3551
1484 Lysekil,Vänsterpartiet,291,313,340,396,422,443,402,613,1142,690,510,540
1484 Lysekil,Sverigedemokraterna,..,..,..,..,..,..,..,..,3,107,233,560
1485 Uddevalla,Moderaterna,4147,3950,5361,6445,5515,4333,5429,5420,5070,3449,7139,9623
1485 Uddevalla,Centerpartiet,7269,8239,6348,5448,3964,3416,2645,2125,1271,1551,1891,1683
1485 Uddevalla,Folkpartiet,3421,3850,3649,2109,4789,3733,2591,2043,1206,3658,2311,2211
1485 Uddevalla,Kristdemokraterna,191,167,240,471,..,939,2445,1308,3905,3130,2424,2258
1485 Uddevalla,Miljöpartiet,..,..,..,474,570,1799,1024,1771,1322,1200,1436,2333
1485 Uddevalla,Socialdemokraterna,13265,13718,14047,15402,14975,14318,12528,15543,11870,12664,11987,11177
1485 Uddevalla,Vänsterpartiet,1171,1098,1273,1322,1440,1466,1379,2139,3966,2668,1612,1744
1485 Uddevalla,Sverigedemokraterna,..,..,..,..,..,..,..,..,285,704,1110,2046
1486 Strömstad,Moderaterna,669,811,996,1257,1084,857,1254,1220,1134,793,1322,1910
1486 Strömstad,Centerpartiet,1781,1848,1606,1422,1126,1025,874,861,569,786,832,711
1486 Strömstad,Folkpartiet,833,832,786,517,1045,812,623,433,269,728,590,561
1486 Strömstad,Kristdemokraterna,94,90,88,113,..,149,386,205,684,433,382,342
1486 Strömstad,Miljöpartiet,..,..,..,119,149,421,255,405,304,302,317,552
1486 Strömstad,Socialdemokraterna,2655,2652,2608,2799,2694,2571,2228,2811,2150,2188,2068,1826
1486 Strömstad,Vänsterpartiet,100,117,144,144,152,194,207,310,559,387,299,275
1486 Strömstad,Sverigedemokraterna,..,..,..,..,..,..,..,..,6,32,106,295
1487 Vänersborg,Moderaterna,2920,3138,4248,5085,4631,3665,4431,4260,3730,2470,4440,6257
1487 Vänersborg,Centerpartiet,6415,6915,5369,4802,3749,3443,2711,2411,1493,1659,1945,1381
1487 Vänersborg,Folkpartiet,2524,2828,2717,1635,3888,3009,2200,1667,895,2496,1551,1792
1487 Vänersborg,Kristdemokraterna,351,305,264,383,..,683,2020,1055,3259,2270,1722,1295
1487 Vänersborg,Miljöpartiet,..,..,..,384,334,1545,787,1391,1038,956,1095,1716
1487 Vänersborg,Socialdemokraterna,8949,9434,9806,10524,10595,9710,8624,10961,8280,9726,9631,8173
1487 Vänersborg,Vänsterpartiet,735,703,1099,1118,1075,1266,1064,1584,3032,2133,1357,1613
1487 Vänersborg,Sverigedemokraterna,..,..,..,..,..,..,..,..,82,204,596,1506
1488 Trollhättan,Moderaterna,2953,3112,4681,5832,5081,4110,5700,5441,5159,3532,6049,8273
1488 Trollhättan,Centerpartiet,6570,6703,4644,3916,3096,2861,2134,1885,1095,1385,1801,1268
1488 Trollhättan,Folkpartiet,3109,4001,3826,2338,4581,3761,2940,2243,1232,3466,2188,2537
1488 Trollhättan,Kristdemokraterna,384,347,350,418,..,712,1859,1009,3420,2363,1762,1501
1488 Trollhättan,Miljöpartiet,..,..,..,455,550,1818,908,1604,1369,1215,1373,2319
1488 Trollhättan,Socialdemokraterna,15221,15968,16239,17375,17373,16585,14534,17795,13702,15365,15926,14445
1488 Trollhättan,Vänsterpartiet,1495,1222,1576,1629,1595,1817,1452,2119,4146,2721,1733,1995
1488 Trollhättan,Sverigedemokraterna,..,..,..,..,..,..,..,..,459,647,627,1695
1489 Alingsås,Moderaterna,2356,2800,3959,4953,4063,3461,4340,4530,4208,2839,5249,7000
1489 Alingsås,Centerpartiet,4705,5380,3951,3505,3033,2589,1878,1744,993,1186,1869,1551
1489 Alingsås,Folkpartiet,2809,3061,3168,2145,4428,3340,2423,1971,1257,3323,2240,2506
1489 Alingsås,Kristdemokraterna,506,381,422,588,..,1087,2726,1715,3924,3434,2417,2194
1489 Alingsås,Miljöpartiet,..,..,..,376,313,1386,871,1539,1274,1213,1541,2382
1489 Alingsås,Socialdemokraterna,6223,6471,6869,7737,8159,7857,7219,9079,6634,7450,7297,6454
1489 Alingsås,Vänsterpartiet,537,529,788,992,1050,1065,961,1423,2828,1992,1474,1546
1489 Alingsås,Sverigedemokraterna,..,..,..,..,..,..,..,..,36,106,550,1191
1490 Borås,Moderaterna,12850,13578,15959,18258,15477,12560,14554,13589,12220,8815,15297,18978
1490 Borås,Centerpartiet,15756,15697,11255,9777,8015,6561,4778,4065,2223,2510,3495,3091
1490 Borås,Folkpartiet,5470,7189,7444,4082,10383,7908,5851,4115,2390,6753,4342,5018
1490 Borås,Kristdemokraterna,1046,794,930,1233,..,2474,6286,2539,8297,6786,4735,4014
1490 Borås,Miljöpartiet,..,..,..,973,694,3263,1810,2985,2682,2221,2544,4216
1490 Borås,Socialdemokraterna,27649,28274,28787,30645,30052,29827,25901,29620,21248,24512,21911,20800
1490 Borås,Vänsterpartiet,2708,2431,2924,3164,3031,3033,2533,3486,7430,4747,3665,3644
1490 Borås,Sverigedemokraterna,..,..,..,..,..,..,..,..,120,876,1946,4616
1491 Ulricehamn,Moderaterna,2873,3027,3490,3958,3446,2740,2969,3273,2770,1728,3364,4370
1491 Ulricehamn,Centerpartiet,5593,5872,4893,4438,4127,3475,2715,2504,1618,1825,2060,1813
1491 Ulricehamn,Folkpartiet,1433,1684,1760,1125,2249,1823,1266,1030,510,1558,798,1010
1491 Ulricehamn,Kristdemokraterna,336,263,322,484,..,639,1881,939,2712,2115,1380,1170
1491 Ulricehamn,Miljöpartiet,..,..,..,248,249,802,503,1039,724,552,587,909
1491 Ulricehamn,Socialdemokraterna,3902,3981,4282,4720,4803,4891,4126,5282,4221,4825,4296,3903
1491 Ulricehamn,Vänsterpartiet,158,199,298,292,328,298,317,590,1174,866,560,584
1491 Ulricehamn,Sverigedemokraterna,..,..,..,..,..,..,..,..,6,71,406,995
1492 Åmål,Moderaterna,1030,1273,1707,1967,1709,1255,1525,1559,1246,715,1395,1949
1492 Åmål,Centerpartiet,2627,2728,2136,1786,1525,1478,1063,943,588,842,846,517
1492 Åmål,Folkpartiet,793,837,814,495,1199,822,638,454,257,699,385,473
1492 Åmål,Kristdemokraterna,136,117,150,206,..,221,695,329,1034,750,485,410
1492 Åmål,Miljöpartiet,..,..,..,95,96,371,175,368,344,298,318,476
1492 Åmål,Socialdemokraterna,3990,4029,4176,4495,4280,4115,3727,4394,3236,3457,3354,3123
1492 Åmål,Vänsterpartiet,176,167,222,226,288,344,260,415,951,514,439,420
1492 Åmål,Sverigedemokraterna,..,..,..,..,..,..,..,..,18,51,182,429
1493 Mariestad,Moderaterna,2175,2375,3235,3826,3337,2657,3140,3166,2553,1859,3485,4363
1493 Mariestad,Centerpartiet,4227,4488,3360,2847,2426,2072,1480,1313,718,880,999,821
1493 Mariestad,Folkpartiet,1469,1725,1545,932,2188,1922,1157,859,510,1438,719,864
1493 Mariestad,Kristdemokraterna,474,380,412,457,..,560,1502,824,2199,1609,1135,884
1493 Mariestad,Miljöpartiet,..,..,..,247,352,840,497,880,576,619,565,948
1493 Mariestad,Socialdemokraterna,5935,6146,6537,7265,7269,6855,6126,7407,5695,6183,6204,5762
1493 Mariestad,Vänsterpartiet,529,434,573,545,618,775,658,1155,1941,1246,898,917
1493 Mariestad,Sverigedemokraterna,..,..,..,..,..,..,..,..,35,240,438,806
1494 Lidköping,Moderaterna,2977,3233,4338,5003,4405,3406,4299,4437,3952,2745,5349,6792
1494 Lidköping,Centerpartiet,6276,6826,5148,4788,3972,3497,2852,2560,1570,1826,2102,1842
1494 Lidköping,Folkpartiet,2616,2794,2698,1765,3615,2790,1985,1555,928,2298,1280,1734
1494 Lidköping,Kristdemokraterna,472,374,448,599,..,887,2039,1128,3258,2591,2094,1687
1494 Lidköping,Miljöpartiet,..,..,..,262,301,1162,640,1230,864,844,1021,1651
1494 Lidköping,Socialdemokraterna,8829,8948,9268,10295,10437,10028,8916,11017,8722,9921,9432,9095
1494 Lidköping,Vänsterpartiet,1012,981,1216,1174,1136,1272,1256,1694,3004,2159,1524,1462
1494 Lidköping,Sverigedemokraterna,..,..,..,..,..,..,..,..,43,155,676,1307
